Customer_ID,Age,Account_Balance,Monthly_Spending,Investment_Portfolio_Value,Risk_Score,Sector_Exposure,High_Value_Transactions,Loan_Amount,Credit_Score,Investment_Return_Rate,Predicted_Risk,Suggested_Product,Preferred_Sector,Investment_Horizon,Global_Event_Impact,Engagement_Score,Profitability_Score
CUST6672,42,45756.99,5927.79,52365.79,Low,Real Estate,0,15705.08,610,1.78,Low,Pension Fund,Utilities,Short-Term,Low,76,Medium
CUST1713,44,19576.49,1724.24,38343.02,Low,Finance,6,20003.04,576,2.62,High,Wealth Management,Consumer Goods,Short-Term,High,61,Low
CUST2603,42,29123.25,3682.14,4057.62,Medium,"Materials, Utilities",0,9090.31,362,3.75,Low,Credit Card,Materials,Long-Term,Low,53,High
CUST6285,30,4531.19,7901.37,26645.4,Low,"Industrials, Finance, Energy",5,29628.57,832,7.24,Medium,Retirement Plan,Technology,Long-Term,Low,55,High
CUST8558,43,37422.77,4563.8,8978.61,Low,"Energy, Industrials",5,25166.56,514,9.48,Medium,Personal Loan,Real Estate,Long-Term,High,67,Medium
CUST9702,56,22365.61,8323.16,71558.52,Medium,"Energy, Materials",2,1240.43,566,9.19,Medium,Investment Account,Consumer Goods,Long-Term,High,64,Low
CUST6198,37,18986.34,538.99,9230.56,Medium,Energy,3,12136.94,561,7.02,Medium,Investment Account,Energy,Short-Term,Moderate,77,High
CUST7491,28,17127.72,4066.6,68976.55,Low,"Energy, Technology",7,15395.95,785,4.39,Low,Investment Account,Materials,Long-Term,High,79,Medium
CUST2091,58,26469.64,7557.54,56191.14,Medium,"Energy, Finance",6,7999.36,584,7.87,High,Credit Card,Energy,Medium-Term,High,94,Medium
CUST4219,59,31337.83,7608.77,21817.66,High,Real Estate,8,6676.28,808,1.75,High,Credit Card,Energy,Short-Term,Moderate,78,Low
CUST4373,48,35748.56,6637.25,61842.28,Low,Utilities,9,10200.55,409,2.63,High,Wealth Management,Healthcare,Medium-Term,Moderate,82,Low
CUST3254,29,32124.32,5842.49,70537.97,High,Industrials,8,3633.12,713,4.58,High,Retirement Plan,Real Estate,Long-Term,High,93,High
CUST2434,63,12810.97,6567.3,97000.68,Low,"Technology, Healthcare, Energy",4,25104.97,821,6.69,High,Pension Fund,Materials,Long-Term,Low,98,Low
CUST9213,32,40431.5,5989.52,99642.66,Medium,Utilities,8,1159.6,493,9.87,Low,Savings Account,Industrials,Long-Term,Low,52,Medium
CUST3803,39,26888.49,3169.32,63639.57,High,"Utilities, Real Estate",5,28915.22,496,3.47,Low,Savings Account,Technology,Long-Term,High,92,High
CUST2347,33,17225.76,9393.25,84341.66,Low,"Healthcare, Consumer Goods, Energy",1,24040.4,535,5.72,Low,Personal Loan,Real Estate,Short-Term,High,88,Medium
CUST8595,42,15044.49,5607.1,24037.05,Low,Utilities,8,1396.62,604,8.1,Medium,Savings Account,Utilities,Medium-Term,High,81,Low
CUST1714,28,2682.25,9883.53,43895.59,Low,Energy,0,22125.51,633,2.26,Low,Wealth Management,Industrials,Short-Term,High,66,High
CUST9351,57,38651.63,4693.21,50097.51,High,"Consumer Goods, Utilities",3,22398.06,763,5.62,Medium,Credit Card,Energy,Medium-Term,High,50,Low
CUST7903,41,3065.98,9815.96,2661.85,Low,Consumer Goods,0,2341.46,583,4.01,High,Credit Card,Materials,Long-Term,Low,67,Medium
CUST1601,22,28918.06,6458.7,68460.26,High,Consumer Goods,1,19099.13,449,5.05,Low,Investment Account,Healthcare,Short-Term,Low,89,Low
CUST3497,57,16327.7,8556.64,14981.0,Medium,Energy,6,20578.39,694,0.38,Medium,Wealth Management,Materials,Long-Term,High,87,Low
CUST1019,41,35237.68,4161.68,3916.35,Medium,"Real Estate, Utilities, Technology",4,25104.36,670,4.21,High,Savings Account,Real Estate,Short-Term,High,75,Medium
CUST6469,62,2905.71,3179.91,81645.24,Low,Energy,5,21620.52,364,3.35,High,Pension Fund,Energy,Short-Term,Moderate,97,High
CUST6399,30,18555.5,6831.82,52391.05,High,Technology,8,6181.27,380,2.52,Medium,Wealth Management,Real Estate,Short-Term,High,73,Low
CUST7746,55,48739.77,6405.09,89211.84,High,Finance,9,5160.21,367,9.93,High,Mortgage,Energy,Long-Term,High,77,Low
CUST3904,33,8923.4,2504.82,94934.47,Medium,"Utilities, Real Estate, Industrials",2,28755.47,386,5.06,Medium,Savings Account,Energy,Medium-Term,Low,60,Medium
CUST5898,22,36785.34,6718.75,17839.83,High,"Healthcare, Real Estate",2,21518.77,578,2.66,Medium,Savings Account,Industrials,Short-Term,Moderate,63,Low
CUST7725,42,8953.78,6086.24,27698.33,Low,Industrials,1,27342.01,741,3.09,High,Personal Loan,Industrials,Long-Term,Low,76,High
CUST6730,44,39309.83,9919.64,90843.87,High,"Materials, Real Estate, Utilities",1,3998.72,628,2.57,High,Mortgage,Healthcare,Medium-Term,Moderate,56,Low
CUST2136,37,30282.35,7692.81,91877.5,Medium,"Technology, Real Estate",6,23284.3,628,0.95,High,Savings Account,Materials,Short-Term,Low,71,High
CUST6784,42,32247.74,5505.85,85037.59,High,Healthcare,10,9501.79,456,4.69,Low,Mortgage,Industrials,Long-Term,High,58,Medium
CUST4293,51,6473.05,2102.04,66708.0,High,"Industrials, Healthcare, Utilities",2,14432.76,537,7.62,Low,Savings Account,Consumer Goods,Short-Term,Low,78,Medium
CUST3713,35,1154.59,9948.56,61729.94,Medium,Consumer Goods,1,4096.25,495,3.16,High,Pension Fund,Technology,Long-Term,High,88,Medium
CUST2107,26,23030.84,7729.07,54893.18,Low,Healthcare,1,16292.47,444,7.49,High,Investment Account,Finance,Medium-Term,Moderate,85,Low
CUST3759,62,49458.04,5197.95,29387.53,Medium,"Utilities, Real Estate",1,556.23,456,1.32,Low,Credit Card,Healthcare,Medium-Term,Moderate,58,High
CUST4439,54,33349.21,8660.66,52712.44,High,Consumer Goods,10,24392.98,692,5.62,Low,Investment Account,Finance,Short-Term,High,61,Low
CUST7336,34,15722.58,6019.32,76830.03,Medium,"Real Estate, Finance",2,25058.92,838,7.65,Medium,Investment Account,Technology,Long-Term,Moderate,87,High
CUST6739,26,37240.1,2596.4,50473.47,Low,"Utilities, Materials, Finance",9,22461.91,555,9.83,Medium,Personal Loan,Finance,Medium-Term,Low,63,Medium
CUST9486,68,4075.0,6618.06,9896.04,Medium,"Real Estate, Technology, Industrials",0,10959.03,469,7.81,Medium,Personal Loan,Materials,Short-Term,High,94,Medium
CUST7918,65,22764.36,9949.21,99780.75,Low,"Industrials, Materials",9,10489.07,766,8.75,High,Retirement Plan,Industrials,Long-Term,High,83,Medium
CUST9589,60,22692.93,2912.25,48413.13,Low,"Energy, Technology, Industrials",9,3149.49,327,3.3,Low,Pension Fund,Utilities,Medium-Term,Moderate,99,Low
CUST1617,40,5931.69,1866.18,96866.97,Medium,"Real Estate, Industrials",2,8991.33,512,3.47,High,Pension Fund,Industrials,Long-Term,High,60,High
CUST1449,50,48010.41,1411.8,53920.32,High,Healthcare,3,4952.91,693,2.8,Low,Wealth Management,Real Estate,Medium-Term,Moderate,64,Low
CUST4669,61,6362.91,7010.97,19673.98,Medium,"Healthcare, Technology",0,17044.77,517,3.06,High,Wealth Management,Real Estate,Long-Term,Low,62,High
CUST4433,50,17234.37,3691.89,17291.87,High,"Technology, Real Estate",3,5195.69,470,5.71,Medium,Savings Account,Utilities,Long-Term,Low,87,Low
CUST7238,40,48694.79,3798.06,78575.78,Medium,"Technology, Healthcare, Materials",3,5532.17,398,9.62,Low,Savings Account,Healthcare,Medium-Term,High,93,Low
CUST5316,25,11191.75,8716.76,92839.54,Low,"Technology, Utilities",9,9031.48,471,4.54,Low,Savings Account,Technology,Short-Term,Moderate,98,High
CUST9714,34,44303.41,6498.24,8367.62,High,"Finance, Energy, Real Estate",3,3775.4,712,0.48,Low,Investment Account,Technology,Long-Term,High,66,Medium
CUST6882,38,3232.09,3236.53,3364.41,Low,"Utilities, Materials, Real Estate",2,12174.78,508,4.93,Low,Personal Loan,Industrials,Short-Term,Low,91,High
CUST3604,51,28827.51,2212.58,18418.3,Low,"Healthcare, Finance",0,28847.08,509,5.63,High,Retirement Plan,Utilities,Long-Term,High,100,Medium
CUST6684,70,25436.27,3737.42,26851.57,Medium,"Real Estate, Industrials",7,24402.55,423,5.91,Medium,Personal Loan,Healthcare,Medium-Term,Moderate,79,Low
CUST9859,18,23205.08,908.53,14799.2,Low,"Finance, Healthcare, Real Estate",10,23739.37,560,4.42,Medium,Investment Account,Technology,Medium-Term,Low,60,High
CUST3501,60,7124.25,7422.96,12043.55,High,"Technology, Healthcare, Materials",7,6800.94,487,5.83,Low,Personal Loan,Technology,Medium-Term,Low,80,Medium
CUST6406,22,10373.71,2741.84,72760.41,Low,Finance,6,8081.38,555,7.72,Medium,Personal Loan,Technology,Medium-Term,High,84,High
CUST4578,63,37883.28,7178.95,27612.86,High,Healthcare,2,5530.81,593,1.34,Low,Wealth Management,Technology,Short-Term,High,81,Medium
CUST6781,46,30130.36,6496.86,11215.81,Low,Industrials,4,13312.42,484,1.13,High,Savings Account,Finance,Short-Term,Low,53,Low
CUST9473,36,2906.58,4548.68,78306.04,High,"Technology, Finance",8,18631.76,701,8.56,Medium,Wealth Management,Industrials,Long-Term,High,89,Medium
CUST9818,37,39410.81,5488.39,26412.88,High,Healthcare,8,8978.92,673,5.24,High,Retirement Plan,Real Estate,Medium-Term,Moderate,91,Medium
CUST8183,50,32214.07,2527.63,78711.09,Medium,"Industrials, Real Estate, Materials",8,23549.61,725,6.75,Medium,Retirement Plan,Finance,Short-Term,Moderate,67,Low
CUST7360,26,28706.54,8471.9,24741.02,Low,"Finance, Energy, Consumer Goods",9,17079.23,779,5.49,Medium,Retirement Plan,Consumer Goods,Long-Term,Low,67,High
CUST4325,31,15429.94,8964.35,68014.13,High,"Technology, Industrials, Utilities",5,9694.08,324,6.46,Low,Mortgage,Consumer Goods,Long-Term,Low,60,High
CUST1935,50,6126.15,3034.15,53701.03,High,"Industrials, Technology",7,16869.38,608,3.5,Low,Credit Card,Energy,Short-Term,Low,54,Low
CUST1423,61,36079.73,7104.53,58213.33,Medium,Energy,3,26771.1,356,4.66,Low,Retirement Plan,Technology,Long-Term,Low,78,Medium
CUST1150,44,34237.76,551.81,3153.58,High,"Consumer Goods, Finance",8,8341.83,844,6.47,Low,Investment Account,Materials,Long-Term,High,77,Medium
CUST3486,23,14568.07,706.93,40648.62,Low,"Consumer Goods, Technology",6,10339.3,671,2.16,Low,Personal Loan,Utilities,Medium-Term,Low,73,Medium
CUST3410,45,3202.18,4573.66,46206.64,High,"Finance, Healthcare",5,27756.99,810,5.77,Medium,Personal Loan,Technology,Long-Term,Moderate,83,High
CUST4655,57,32502.04,8181.25,55149.2,High,"Real Estate, Consumer Goods",7,11601.93,729,0.61,High,Savings Account,Utilities,Short-Term,High,56,Medium
CUST3744,19,30161.11,7744.01,18780.73,High,Finance,5,29251.95,468,7.31,Medium,Personal Loan,Industrials,Medium-Term,Low,51,Medium
CUST7597,61,24179.55,9101.7,38568.62,High,"Healthcare, Finance, Energy",7,14842.52,556,8.23,High,Retirement Plan,Finance,Medium-Term,Low,54,High
CUST8785,67,4573.88,3861.04,28616.92,High,Industrials,1,6658.43,831,2.24,Low,Pension Fund,Technology,Short-Term,Low,68,Low
CUST8298,28,15344.89,732.08,71140.41,High,"Technology, Consumer Goods, Finance",5,28721.16,331,5.48,Medium,Savings Account,Utilities,Short-Term,Moderate,65,High
CUST7096,47,30839.95,9248.23,83076.27,Medium,"Finance, Healthcare, Real Estate",4,13493.78,365,6.85,Medium,Credit Card,Real Estate,Medium-Term,Moderate,68,High
CUST4196,46,7667.52,1469.71,38153.36,High,Healthcare,1,20600.54,526,2.26,Low,Personal Loan,Materials,Medium-Term,Low,80,Medium
CUST7339,49,5492.72,1010.77,67363.37,High,Materials,1,2706.93,369,8.34,Medium,Savings Account,Finance,Long-Term,Low,76,Low
CUST4413,32,44207.37,9783.32,80061.37,Medium,"Materials, Energy, Real Estate",3,12231.97,691,9.48,Medium,Personal Loan,Healthcare,Long-Term,High,60,Medium
CUST7549,63,7458.99,650.42,69314.78,Low,"Consumer Goods, Industrials, Energy",1,8688.57,824,4.49,Medium,Pension Fund,Finance,Medium-Term,Low,83,High
CUST2668,19,31646.99,4351.98,72654.05,Low,Healthcare,3,29470.57,489,9.99,High,Retirement Plan,Industrials,Long-Term,High,77,Low
CUST8202,33,2440.71,2592.52,81057.81,Medium,"Utilities, Finance",4,23173.25,732,4.57,Low,Mortgage,Healthcare,Long-Term,High,51,Medium
CUST3284,30,46730.95,7707.38,20184.8,Medium,"Industrials, Real Estate, Utilities",9,21792.11,657,7.87,High,Pension Fund,Finance,Short-Term,High,90,Medium
CUST2360,33,32918.7,3401.04,76566.84,High,"Materials, Finance, Technology",4,25638.2,331,0.39,High,Mortgage,Healthcare,Long-Term,Low,64,Low
CUST8676,26,6223.28,1505.11,79140.58,High,"Technology, Finance",6,5031.83,612,0.61,Low,Investment Account,Energy,Medium-Term,High,66,Medium
CUST6305,50,19715.24,982.54,2562.58,High,"Finance, Energy, Real Estate",9,2284.38,664,0.42,Medium,Retirement Plan,Utilities,Long-Term,Low,91,High
CUST4292,21,29499.84,1051.36,14245.53,Medium,"Consumer Goods, Technology, Utilities",6,25672.72,847,5.61,Low,Investment Account,Industrials,Long-Term,Low,97,Medium
CUST9744,58,49529.67,1977.04,70802.79,High,"Consumer Goods, Energy, Healthcare",6,26245.52,607,0.21,High,Savings Account,Utilities,Short-Term,Low,74,Low
CUST9645,68,38101.58,6882.33,25991.45,Low,Technology,10,7383.56,529,3.41,High,Mortgage,Finance,Medium-Term,Low,71,High
CUST5507,58,35728.47,3540.14,92024.26,Low,Utilities,6,20729.97,596,3.14,High,Retirement Plan,Consumer Goods,Medium-Term,Low,76,Low
CUST6061,35,23322.36,7261.69,81138.75,Medium,Finance,7,1722.02,478,9.45,Medium,Mortgage,Healthcare,Long-Term,Moderate,63,Low
CUST9743,65,48397.65,8398.92,47334.15,High,"Energy, Real Estate, Technology",10,20418.01,584,0.01,Medium,Savings Account,Energy,Short-Term,Moderate,71,High
CUST8940,31,48283.4,8876.38,14745.25,Low,Industrials,3,10469.38,650,3.06,Low,Wealth Management,Real Estate,Medium-Term,High,84,Medium
CUST1267,54,3060.63,2587.91,57512.19,Low,"Energy, Industrials",2,9028.89,843,9.81,Medium,Savings Account,Consumer Goods,Short-Term,Moderate,84,High
CUST4886,34,20051.19,6935.51,41097.99,Medium,"Consumer Goods, Industrials, Healthcare",5,11777.39,829,7.9,Low,Mortgage,Technology,Short-Term,Moderate,95,Medium
CUST5844,69,41952.91,6350.14,8748.41,Medium,"Real Estate, Consumer Goods",9,5858.61,676,3.39,Low,Personal Loan,Consumer Goods,Short-Term,High,93,High
CUST7925,38,27890.31,8874.06,83623.49,Low,"Utilities, Finance",10,3865.42,319,1.6,Low,Personal Loan,Energy,Short-Term,Moderate,71,Low
CUST8328,44,25681.38,6799.88,14877.01,Low,Materials,6,11275.02,640,6.2,High,Personal Loan,Materials,Short-Term,Low,63,Low
CUST1246,36,44146.41,4581.39,50079.54,High,"Healthcare, Real Estate",6,22664.98,518,8.93,Medium,Wealth Management,Real Estate,Long-Term,Low,75,High
CUST9566,64,43246.83,9585.44,70990.16,Low,"Healthcare, Materials, Industrials",0,4726.4,322,9.13,Medium,Savings Account,Real Estate,Short-Term,Moderate,58,Medium
CUST4598,60,1455.21,4808.58,99626.2,Medium,"Industrials, Utilities",9,10242.96,746,8.15,Medium,Mortgage,Energy,Long-Term,Low,65,High
CUST1614,55,45370.24,8665.27,42296.91,High,"Materials, Energy",5,5632.12,359,9.88,Medium,Wealth Management,Energy,Long-Term,Moderate,75,High
CUST5848,70,38556.57,8390.33,9290.95,High,"Consumer Goods, Industrials",5,17273.5,389,7.95,Medium,Personal Loan,Healthcare,Short-Term,Low,75,High
CUST7667,27,36797.95,6397.75,94544.69,Medium,"Materials, Real Estate, Utilities",0,24759.62,503,1.79,Medium,Wealth Management,Finance,Long-Term,High,85,Medium
CUST3799,42,48015.19,5096.54,87124.97,Medium,"Consumer Goods, Technology, Real Estate",9,22990.81,495,5.56,Medium,Mortgage,Real Estate,Short-Term,High,79,Low
CUST5916,25,10250.77,3404.72,5494.39,High,"Finance, Healthcare",0,9372.75,705,1.72,Low,Investment Account,Energy,Medium-Term,Moderate,55,Low
CUST6970,64,40057.5,9425.22,58138.22,Medium,Finance,2,20430.03,402,0.12,Medium,Wealth Management,Finance,Short-Term,Low,77,Medium
CUST1418,23,39733.82,5253.25,80213.94,Medium,Utilities,2,11611.23,768,3.62,Medium,Investment Account,Industrials,Short-Term,Low,76,Medium
CUST3417,18,12123.39,4276.57,20767.88,Medium,"Consumer Goods, Real Estate, Industrials",3,14069.67,796,4.88,Medium,Credit Card,Industrials,Short-Term,Low,54,Low
CUST4235,23,15479.33,4663.23,5225.0,Medium,"Energy, Consumer Goods, Technology",1,6679.21,654,9.08,Medium,Pension Fund,Consumer Goods,Long-Term,High,79,High
CUST3965,25,34771.59,3493.23,57477.08,Low,"Healthcare, Materials",1,14959.81,464,9.98,Medium,Personal Loan,Finance,Short-Term,High,72,High
CUST6698,50,36089.4,5942.0,24158.97,Medium,Finance,3,15440.06,321,9.86,Medium,Credit Card,Finance,Short-Term,Low,77,Medium
CUST7640,36,31516.66,1605.26,76244.55,Low,"Healthcare, Real Estate",3,8678.92,541,1.9,Low,Wealth Management,Consumer Goods,Medium-Term,Moderate,56,High
CUST9266,26,33195.21,621.83,84752.32,Low,"Industrials, Materials, Utilities",10,17736.71,770,4.19,Medium,Investment Account,Utilities,Medium-Term,Moderate,93,Medium
CUST7458,46,17879.03,1892.04,39391.28,High,"Energy, Consumer Goods",0,29597.67,587,2.37,High,Wealth Management,Materials,Short-Term,Low,78,Low
CUST9213,23,32657.54,3344.84,16883.45,High,Healthcare,8,1959.45,348,1.8,High,Mortgage,Finance,Long-Term,Moderate,52,High
CUST3860,52,32654.88,9588.38,64298.89,Low,"Real Estate, Materials",6,16989.35,399,6.69,High,Retirement Plan,Healthcare,Medium-Term,Low,60,High
CUST7497,23,44569.66,2862.57,97824.59,Low,Industrials,1,29428.35,737,8.48,Low,Wealth Management,Utilities,Short-Term,Moderate,69,High
CUST8305,35,46173.36,3546.59,38414.87,High,Consumer Goods,4,25149.21,364,7.26,Medium,Pension Fund,Materials,Short-Term,Low,96,Low
CUST1374,59,43736.79,3284.41,94412.57,Low,"Industrials, Consumer Goods, Technology",9,23409.76,545,8.1,Medium,Investment Account,Energy,Long-Term,Low,60,Medium
CUST8369,30,31535.16,5311.23,57411.02,High,Utilities,1,16388.22,343,5.46,High,Personal Loan,Finance,Short-Term,Moderate,65,Low
CUST2198,33,41209.13,7049.24,61248.85,High,"Consumer Goods, Materials, Healthcare",3,13399.89,591,0.17,Low,Personal Loan,Technology,Short-Term,High,67,High
CUST5964,41,10368.16,962.61,16166.37,High,Technology,5,25055.19,324,3.39,Medium,Personal Loan,Utilities,Long-Term,High,56,Low
CUST9034,55,17348.65,3670.24,37287.88,Medium,"Utilities, Finance",10,1638.54,766,3.38,High,Pension Fund,Utilities,Short-Term,Moderate,75,Medium
CUST9619,67,12733.55,1336.24,42597.47,Medium,"Healthcare, Materials",8,15023.6,395,8.4,Medium,Retirement Plan,Technology,Long-Term,Low,64,High
CUST8722,59,9549.2,2688.9,98839.87,Low,"Real Estate, Finance, Consumer Goods",9,18964.77,336,0.98,High,Personal Loan,Consumer Goods,Long-Term,High,56,Low
CUST5128,22,36121.5,3467.63,39558.87,Medium,"Energy, Materials, Industrials",4,25856.55,558,8.94,Medium,Credit Card,Utilities,Medium-Term,High,100,Low
CUST8108,19,26209.81,1222.39,72011.14,Low,"Finance, Consumer Goods, Materials",3,2137.21,339,7.52,Medium,Mortgage,Consumer Goods,Long-Term,High,89,Medium
CUST1702,66,45552.43,9679.45,51361.56,High,"Finance, Consumer Goods, Energy",1,29314.79,771,0.27,Medium,Pension Fund,Utilities,Short-Term,Low,72,Medium
CUST8786,23,38108.3,3708.32,57886.35,High,Real Estate,9,6177.1,345,7.63,High,Mortgage,Industrials,Short-Term,Moderate,88,Low
CUST4820,18,32090.52,1431.21,44082.34,High,"Industrials, Healthcare",7,11713.45,470,9.1,Medium,Retirement Plan,Utilities,Medium-Term,Low,85,Medium
CUST8008,61,41010.74,6625.6,24585.01,Medium,"Finance, Consumer Goods",4,14551.3,691,7.42,Low,Wealth Management,Technology,Medium-Term,High,97,High
CUST6665,67,46505.94,8080.52,48979.12,High,"Healthcare, Energy, Materials",10,26772.43,754,2.66,Low,Wealth Management,Real Estate,Long-Term,Moderate,92,Low
CUST4195,38,30432.06,743.48,38269.8,Low,Energy,0,6849.18,734,8.07,Low,Savings Account,Real Estate,Medium-Term,Low,99,High
CUST4384,20,2689.12,5581.96,76958.91,High,"Utilities, Real Estate, Energy",1,26573.17,369,2.57,High,Retirement Plan,Real Estate,Long-Term,Low,68,High
CUST2838,43,48408.5,771.32,54107.27,High,Energy,7,9374.87,562,8.04,Low,Retirement Plan,Industrials,Medium-Term,Low,85,Medium
CUST9675,59,1912.45,3343.1,73917.0,Low,Industrials,0,4352.7,304,2.38,Low,Savings Account,Finance,Medium-Term,Low,86,Low
CUST9514,43,15057.96,2268.99,49056.16,Low,"Real Estate, Utilities",3,15192.78,467,7.3,Low,Investment Account,Materials,Long-Term,Low,99,Medium
CUST1906,52,1088.8,7818.55,24092.59,High,Finance,7,3453.19,303,4.93,High,Credit Card,Energy,Short-Term,High,59,Low
CUST7098,64,31338.26,7840.36,88134.22,Low,"Materials, Energy, Healthcare",4,28460.91,528,6.54,Medium,Personal Loan,Finance,Long-Term,Moderate,97,Medium
CUST8420,23,42624.21,2783.6,39781.06,Medium,"Materials, Technology, Finance",6,18002.56,354,5.34,Medium,Personal Loan,Consumer Goods,Long-Term,Low,90,Low
CUST2154,21,29846.92,5913.17,21048.5,High,Materials,5,28666.45,749,6.69,Medium,Pension Fund,Finance,Short-Term,Low,69,Medium
CUST7777,23,23221.49,9390.05,47158.04,Low,"Healthcare, Technology, Utilities",0,14208.43,405,5.72,Medium,Investment Account,Industrials,Medium-Term,High,99,Low
CUST1431,23,42868.0,8644.88,99097.21,Medium,"Energy, Industrials, Materials",6,23120.65,656,0.33,High,Investment Account,Industrials,Long-Term,Low,88,Low
